3.252102438118302;0.8332499999999999;0.15352132052425832;0.16238620898639008
3.1838252900191306;0.8535;0.23393706117034382;0.26026813697869694
3.1229869251577385;0.87325;0.3180069736205839;0.35455222365606465
3.067855384268689;0.8885;0.4944368928935769;0.42904317071743314
3.0076646227041697;0.9024999999999999;0.5704648248137343;0.4989221149027171
2.938776381600828;0.914;0.602333961361767;0.5566042306749541
2.8798549382779854;0.9250000000000002;0.634011663465258;0.6146756330159981
2.831955594403736;0.932;0.6481131917944181;0.6513495356942707
2.7886723691157647;0.9360000000000002;0.6842879163533211;0.6712421422269466
2.749638837263814;0.9410000000000001;0.7301232396058678;0.6962779903439774
2.7424716637015116;0.9422499999999999;0.7583914925493567;0.7026526000622606
2.736832176266932;0.94275;0.7687106179856655;0.705223463608734
2.7362128746870247;0.94725;0.7567434623249631;0.7283293313325063
2.6984516770048184;0.9557499999999999;0.7968240746181923;0.7715613332905668
2.617425337546966;0.96975;0.8600352500742341;0.8435437752834613
2.583598616204022;0.97625;0.8858191012458809;0.8777305386097336
2.5508477677404393;0.9797499999999999;0.901141563486556;0.8963857792161936
2.5184719944168483;0.98275;0.9184801004837769;0.9117244753061324
